Date,PM2.5,AQI,CO2,NO2
19/6/2020,29.20339759,87.86333735,466.1893848,16.45808853
20/6/2020,42.22196429,117.6395833,78.90833333,16.9621097
21/6/2020,32.5677685,93.42015513,166.5369928,15.70365535
22/6/2020,18.93013126,65.37531026,166.8019093,18.3772093
23/6/2020,15.80906475,58.79681055,439.4618227,18.66711538
24/6/2020,22.3774851,72.68893921,579.9061697,17.93628483
25/6/2020,23.28106312,74.91780731,63.89700997,16.9027572
26/6/2020,34.23669145,99.70183395,282.5266419,17.69033457
27/6/2020,37.15585424,105.7603226,212.9522103,16.96676471
28/6/2020,41.66504762,116.321,179.5511905,17.37068627
29/6/2020,46.74854415,124.2175298,160.6443914,18.23642512
30/6/2020,36.96733015,105.10118,138.6436234,16.05580756
1/7/2020,38.46738975,109.5532181,137.681764,17.21489879
2/7/2020,33.84264916,98.34865155,177.3579952,16.90824257
3/7/2020,27.30337709,83.32674224,187.0572792,17.0467378
4/7/2020,22.22542857,72.03685714,329.1559524,17.80695652
5/7/2020,17.56041667,59.3622619,381.0738095,19.21142857
6/7/2020,16.78794048,59.4719881,348.3154762,18.46465517
7/7/2020,16.78466667,59.44994048,370.9833333,19.81486486
8/7/2020,20.54132743,68.56335019,298.1491783,19.25119048
9/7/2020,24.71484694,78.03219388,240.7772021,4.561968085
10/7/2020,26.78456522,81.88228261,382.5304878,10.93809783
11/7/2020,15.37196133,55.3194337,211.9263158,11.90417311
12/7/2020,19.73235595,67.05089629,26.54748603,11.31570093
13/7/2020,26.61536905,81.68615476,304.0707071,14.7093804
14/7/2020,24.03727599,76.22618877,126.8076464,13.95752688
15/7/2020,15.19772889,55.55248514,87.60879905,13.44165279
16/7/2020,18.05686905,61.00138095,73.76785714,13.2342381
17/7/2020,20.04339576,67.35426966,480.0847458,15.0906053
18/7/2020,16.04690476,58.52954762,573.1778043,16.11189718
19/7/2020,14.184,50.8505,267.0285714,15.6320232
20/7/2020,18.61616667,64.10720238,55.51785714,15.21675787
21/7/2020,22.60700357,73.20664685,14.53389831,14.67976923
22/7/2020,29.68613174,88.196,269.5017857,12.97186949
23/7/2020,9.913470839,36.4644808,183.8847795,13.04753912
24/7/2020,14.19492696,49.91722444,183.8703242,15.2215457
25/7/2020,16.0269378,54.33375598,150.9501348,15.37071429
26/7/2020,20.9929559,69.38387366,81.55238095,16.06572243
27/7/2020,22.68216249,72.76391876,705.2352941,15.68643541
28/7/2020,23.54470238,75.11230952,640.2465582,14.8892268
29/7/2020,29.20339759,87.86333735,466.1893848,16.45808853
30/7/2020,42.22196429,117.6395833,78.90833333,16.9621097
31/7/2020,32.5677685,93.42015513,166.5369928,15.70365535
1/8/2020,18.93013126,65.37531026,166.8019093,18.3772093
2/8/2020,15.80906475,58.79681055,439.4618227,18.66711538
3/8/2020,22.3774851,72.68893921,579.9061697,17.93628483
4/8/2020,23.28106312,74.91780731,63.89700997,16.9027572
5/8/2020,34.23669145,99.70183395,282.5266419,17.69033457
6/8/2020,37.15585424,105.7603226,212.9522103,16.96676471
7/8/2020,41.66504762,116.321,179.5511905,17.37068627
8/8/2020,46.74854415,124.2175298,160.6443914,18.23642512
9/8/2020,36.96733015,105.10118,138.6436234,16.05580756
10/8/2020,38.46738975,109.5532181,137.681764,17.21489879
11/8/2020,33.84264916,98.34865155,177.3579952,16.90824257
12/8/2020,27.30337709,83.32674224,187.0572792,17.0467378
13/8/2020,22.22542857,72.03685714,329.1559524,17.80695652
14/8/2020,17.56041667,59.3622619,381.0738095,19.21142857
15/8/2020,16.78794048,59.4719881,348.3154762,18.46465517
16/8/2020,16.78466667,59.44994048,370.9833333,19.81486486
17/8/2020,20.54132743,68.56335019,298.1491783,19.25119048
18/8/2020,24.71484694,78.03219388,240.7772021,4.561968085
19/8/2020,26.78456522,81.88228261,382.5304878,10.93809783
20/8/2020,15.37196133,55.3194337,211.9263158,11.90417311
21/8/2020,19.73235595,67.05089629,26.54748603,11.31570093
22/8/2020,26.61536905,81.68615476,304.0707071,14.7093804
23/8/2020,24.03727599,76.22618877,126.8076464,13.95752688
24/8/2020,15.19772889,55.55248514,87.60879905,13.44165279
25/8/2020,18.05686905,61.00138095,73.76785714,13.2342381
26/8/2020,20.04339576,67.35426966,480.0847458,15.0906053
27/8/2020,16.04690476,58.52954762,573.1778043,16.11189718
28/8/2020,14.184,50.8505,267.0285714,15.6320232
29/8/2020,18.61616667,64.10720238,55.51785714,15.21675787
30/8/2020,22.60700357,73.20664685,14.53389831,14.67976923
31/8/2020,29.68613174,88.196,269.5017857,12.97186949
1/9/2020,9.913470839,36.4644808,183.8847795,13.04753912
2/9/2020,14.19492696,49.91722444,183.8703242,15.2215457
3/9/2020,16.0269378,54.33375598,150.9501348,15.37071429
4/9/2020,20.9929559,69.38387366,81.55238095,16.06572243
5/9/2020,22.68216249,72.76391876,705.2352941,15.68643541
6/9/2020,23.54470238,75.11230952,640.2465582,14.8892268
7/9/2020,29.20339759,87.86333735,466.1893848,16.45808853
8/9/2020,42.22196429,117.6395833,78.90833333,16.9621097
9/9/2020,32.5677685,93.42015513,166.5369928,15.70365535
10/9/2020,18.93013126,65.37531026,166.8019093,18.3772093
11/9/2020,15.80906475,58.79681055,439.4618227,18.66711538
12/9/2020,22.3774851,72.68893921,579.9061697,17.93628483
13/9/2020,23.28106312,74.91780731,63.89700997,16.9027572
14/9/2020,34.23669145,99.70183395,282.5266419,17.69033457
15/9/2020,37.15585424,105.7603226,212.9522103,16.96676471
16/9/2020,41.66504762,116.321,179.5511905,17.37068627
17/9/2020,46.74854415,124.2175298,160.6443914,18.23642512
18/9/2020,36.96733015,105.10118,138.6436234,16.05580756
19/9/2020,38.46738975,109.5532181,137.681764,17.21489879
20/9/2020,33.84264916,98.34865155,177.3579952,16.90824257
21/9/2020,27.30337709,83.32674224,187.0572792,17.0467378
22/9/2020,22.22542857,72.03685714,329.1559524,17.80695652
23/9/2020,17.56041667,59.3622619,381.0738095,19.21142857
24/9/2020,16.78794048,59.4719881,348.3154762,18.46465517
25/9/2020,16.78466667,59.44994048,370.9833333,19.81486486
26/9/2020,20.54132743,68.56335019,298.1491783,19.25119048
27/9/2020,24.71484694,78.03219388,240.7772021,4.561968085
28/9/2020,26.78456522,81.88228261,382.5304878,10.93809783
29/9/2020,15.37196133,55.3194337,211.9263158,11.90417311
30/9/2020,19.73235595,67.05089629,26.54748603,11.31570093
1/10/2020,26.61536905,81.68615476,304.0707071,14.7093804
2/10/2020,24.03727599,76.22618877,126.8076464,13.95752688
3/10/2020,15.19772889,55.55248514,87.60879905,13.44165279
4/10/2020,18.05686905,61.00138095,73.76785714,13.2342381
5/10/2020,20.04339576,67.35426966,480.0847458,15.0906053
6/10/2020,16.04690476,58.52954762,573.1778043,16.11189718
7/10/2020,14.184,50.8505,267.0285714,15.6320232
8/10/2020,18.61616667,64.10720238,55.51785714,15.21675787
9/10/2020,22.60700357,73.20664685,14.53389831,14.67976923
10/10/2020,29.68613174,88.196,269.5017857,12.97186949
11/10/2020,9.913470839,36.4644808,183.8847795,13.04753912
12/10/2020,14.19492696,49.91722444,183.8703242,15.2215457
13/10/2020,16.0269378,54.33375598,150.9501348,15.37071429
14/10/2020,20.9929559,69.38387366,81.55238095,16.06572243
15/10/2020,22.68216249,72.76391876,705.2352941,15.68643541
16/10/2020,23.54470238,75.11230952,640.2465582,14.8892268
17/10/2020,29.20339759,87.86333735,466.1893848,16.45808853
18/10/2020,42.22196429,117.6395833,78.90833333,16.9621097
19/10/2020,32.5677685,93.42015513,166.5369928,15.70365535
20/10/2020,18.93013126,65.37531026,166.8019093,18.3772093
21/10/2020,15.80906475,58.79681055,439.4618227,18.66711538
22/10/2020,22.3774851,72.68893921,579.9061697,17.93628483
23/10/2020,23.28106312,74.91780731,63.89700997,16.9027572
24/10/2020,34.23669145,99.70183395,282.5266419,17.69033457
25/10/2020,37.15585424,105.7603226,212.9522103,16.96676471
26/10/2020,41.66504762,116.321,179.5511905,17.37068627
27/10/2020,46.74854415,124.2175298,160.6443914,18.23642512
28/10/2020,36.96733015,105.10118,138.6436234,16.05580756
29/10/2020,38.46738975,109.5532181,137.681764,17.21489879
30/10/2020,33.84264916,98.34865155,177.3579952,16.90824257
31/10/2020,27.30337709,83.32674224,187.0572792,17.0467378
1/11/2020,22.22542857,72.03685714,329.1559524,17.80695652
2/11/2020,17.56041667,59.3622619,381.0738095,19.21142857
3/11/2020,16.78794048,59.4719881,348.3154762,18.46465517
4/11/2020,16.78466667,59.44994048,370.9833333,19.81486486
5/11/2020,20.54132743,68.56335019,298.1491783,19.25119048
6/11/2020,24.71484694,78.03219388,240.7772021,4.561968085
7/11/2020,26.78456522,81.88228261,382.5304878,10.93809783
8/11/2020,15.37196133,55.3194337,211.9263158,11.90417311
9/11/2020,19.73235595,67.05089629,26.54748603,11.31570093
10/11/2020,26.61536905,81.68615476,304.0707071,14.7093804
11/11/2020,24.03727599,76.22618877,126.8076464,13.95752688
12/11/2020,15.19772889,55.55248514,87.60879905,13.44165279
13/11/2020,18.05686905,61.00138095,73.76785714,13.2342381
14/11/2020,20.04339576,67.35426966,480.0847458,15.0906053
15/11/2020,16.04690476,58.52954762,573.1778043,16.11189718
16/11/2020,14.184,50.8505,267.0285714,15.6320232
17/11/2020,18.61616667,64.10720238,55.51785714,15.21675787
18/11/2020,22.60700357,73.20664685,14.53389831,14.67976923
19/11/2020,29.68613174,88.196,269.5017857,12.97186949
20/11/2020,9.913470839,36.4644808,183.8847795,13.04753912
21/11/2020,14.19492696,49.91722444,183.8703242,15.2215457
22/11/2020,16.0269378,54.33375598,150.9501348,15.37071429
23/11/2020,20.9929559,69.38387366,81.55238095,16.06572243
24/11/2020,22.68216249,72.76391876,705.2352941,15.68643541
25/11/2020,23.54470238,75.11230952,640.2465582,14.8892268
26/11/2020,29.20339759,87.86333735,466.1893848,16.45808853
27/11/2020,42.22196429,117.6395833,78.90833333,16.9621097
28/11/2020,32.5677685,93.42015513,166.5369928,15.70365535
29/11/2020,18.93013126,65.37531026,166.8019093,18.3772093
30/11/2020,15.80906475,58.79681055,439.4618227,18.66711538
1/12/2020,22.3774851,72.68893921,579.9061697,17.93628483
2/12/2020,23.28106312,74.91780731,63.89700997,16.9027572
3/12/2020,34.23669145,99.70183395,282.5266419,17.69033457
4/12/2020,37.15585424,105.7603226,212.9522103,16.96676471
5/12/2020,41.66504762,116.321,179.5511905,17.37068627
6/12/2020,46.74854415,124.2175298,160.6443914,18.23642512
7/12/2020,36.96733015,105.10118,138.6436234,16.05580756
8/12/2020,38.46738975,109.5532181,137.681764,17.21489879
9/12/2020,33.84264916,98.34865155,177.3579952,16.90824257
10/12/2020,27.30337709,83.32674224,187.0572792,17.0467378
11/12/2020,22.22542857,72.03685714,329.1559524,17.80695652
12/12/2020,17.56041667,59.3622619,381.0738095,19.21142857
13/12/2020,16.78794048,59.4719881,348.3154762,18.46465517
14/12/2020,16.78466667,59.44994048,370.9833333,19.81486486
15/12/2020,20.54132743,68.56335019,298.1491783,19.25119048
16/12/2020,24.71484694,78.03219388,240.7772021,4.561968085
17/12/2020,26.78456522,81.88228261,382.5304878,10.93809783
18/12/2020,15.37196133,55.3194337,211.9263158,11.90417311
19/12/2020,19.73235595,67.05089629,26.54748603,11.31570093
20/12/2020,26.61536905,81.68615476,304.0707071,14.7093804
21/12/2020,24.03727599,76.22618877,126.8076464,13.95752688
22/12/2020,15.19772889,55.55248514,87.60879905,13.44165279
23/12/2020,18.05686905,61.00138095,73.76785714,13.2342381
24/12/2020,20.04339576,67.35426966,480.0847458,15.0906053
25/12/2020,16.04690476,58.52954762,573.1778043,16.11189718
26/12/2020,14.184,50.8505,267.0285714,15.6320232
27/12/2020,18.61616667,64.10720238,55.51785714,15.21675787
28/12/2020,22.60700357,73.20664685,14.53389831,14.67976923
29/12/2020,29.68613174,88.196,269.5017857,12.97186949
30/12/2020,9.913470839,36.4644808,183.8847795,13.04753912
31/12/2020,14.19492696,49.91722444,183.8703242,15.2215457
1/1/2021,16.0269378,54.33375598,150.9501348,15.37071429
2/1/2021,20.9929559,69.38387366,81.55238095,16.06572243
3/1/2021,22.68216249,72.76391876,705.2352941,15.68643541
4/1/2021,23.54470238,75.11230952,640.2465582,14.8892268
5/1/2021,29.20339759,87.86333735,466.1893848,16.45808853
6/1/2021,42.22196429,117.6395833,78.90833333,16.9621097
7/1/2021,32.5677685,93.42015513,166.5369928,15.70365535
8/1/2021,18.93013126,65.37531026,166.8019093,18.3772093
9/1/2021,15.80906475,58.79681055,439.4618227,18.66711538
10/1/2021,22.3774851,72.68893921,579.9061697,17.93628483
11/1/2021,23.28106312,74.91780731,63.89700997,16.9027572
12/1/2021,34.23669145,99.70183395,282.5266419,17.69033457
13/1/2021,37.15585424,105.7603226,212.9522103,16.96676471
14/1/2021,41.66504762,116.321,179.5511905,17.37068627
15/1/2021,46.74854415,124.2175298,160.6443914,18.23642512
16/1/2021,36.96733015,105.10118,138.6436234,16.05580756
17/1/2021,38.46738975,109.5532181,137.681764,17.21489879
18/1/2021,33.84264916,98.34865155,177.3579952,16.90824257
19/1/2021,27.30337709,83.32674224,187.0572792,17.0467378
20/1/2021,22.22542857,72.03685714,329.1559524,17.80695652
21/1/2021,17.56041667,59.3622619,381.0738095,19.21142857
22/1/2021,16.78794048,59.4719881,348.3154762,18.46465517
23/1/2021,16.78466667,59.44994048,370.9833333,19.81486486
24/1/2021,20.54132743,68.56335019,298.1491783,19.25119048
25/1/2021,24.71484694,78.03219388,240.7772021,4.561968085
27/1/2021,26.78456522,81.88228261,382.5304878,10.93809783
28/1/2021,15.37196133,55.3194337,211.9263158,11.90417311
29/1/2021,19.73235595,67.05089629,26.54748603,11.31570093
30/1/2021,26.61536905,81.68615476,304.0707071,14.7093804
31/1/2021,24.03727599,76.22618877,126.8076464,13.95752688
1/2/2021,15.19772889,55.55248514,87.60879905,13.44165279
2/2/2021,18.05686905,61.00138095,73.76785714,13.2342381
3/2/2021,20.04339576,67.35426966,480.0847458,15.0906053
4/2/2021,16.04690476,58.52954762,573.1778043,16.11189718
5/2/2021,14.184,50.8505,267.0285714,15.6320232
6/2/2021,18.61616667,64.10720238,55.51785714,15.21675787
7/2/2021,22.60700357,73.20664685,14.53389831,14.67976923
8/2/2021,29.68613174,88.196,269.5017857,12.97186949
9/2/2021,9.913470839,36.4644808,183.8847795,13.04753912
10/2/2021,14.19492696,49.91722444,183.8703242,15.2215457
11/2/2021,16.0269378,54.33375598,150.9501348,15.37071429
12/2/2021,20.9929559,69.38387366,81.55238095,16.06572243
13/2/2021,22.68216249,72.76391876,705.2352941,15.68643541
14/2/2021,23.54470238,75.11230952,640.2465582,14.8892268
15/2/2021,29.20339759,87.86333735,466.1893848,16.45808853
16/2/2021,42.22196429,117.6395833,78.90833333,16.9621097
17/2/2021,32.5677685,93.42015513,166.5369928,15.70365535
18/2/2021,18.93013126,65.37531026,166.8019093,18.3772093
19/2/2021,15.80906475,58.79681055,439.4618227,18.66711538
20/2/2021,22.3774851,72.68893921,579.9061697,17.93628483
21/2/2021,23.28106312,74.91780731,63.89700997,16.9027572
22/2/2021,34.23669145,99.70183395,282.5266419,17.69033457
23/2/2021,37.15585424,105.7603226,212.9522103,16.96676471
24/2/2021,41.66504762,116.321,179.5511905,17.37068627
25/2/2021,46.74854415,124.2175298,160.6443914,18.23642512
26/2/2021,36.96733015,105.10118,138.6436234,16.05580756
27/2/2021,38.46738975,109.5532181,137.681764,17.21489879
28/2/2021,33.84264916,98.34865155,177.3579952,16.90824257
1/3/2021,27.30337709,83.32674224,187.0572792,17.0467378
2/3/2021,22.22542857,72.03685714,329.1559524,17.80695652
3/3/2021,17.56041667,59.3622619,381.0738095,19.21142857
4/3/2021,16.78794048,59.4719881,348.3154762,18.46465517
5/3/2021,16.78466667,59.44994048,370.9833333,19.81486486
6/3/2021,20.54132743,68.56335019,298.1491783,19.25119048
7/3/2021,24.71484694,78.03219388,240.7772021,4.561968085
8/3/2021,26.78456522,81.88228261,382.5304878,10.93809783
9/3/2021,15.37196133,55.3194337,211.9263158,11.90417311
10/3/2021,19.73235595,67.05089629,26.54748603,11.31570093
11/3/2021,26.61536905,81.68615476,304.0707071,14.7093804
12/3/2021,24.03727599,76.22618877,126.8076464,13.95752688
13/3/2021,15.19772889,55.55248514,87.60879905,13.44165279
14/3/2021,18.05686905,61.00138095,73.76785714,13.2342381
15/3/2021,20.04339576,67.35426966,480.0847458,15.0906053
16/3/2021,16.04690476,58.52954762,573.1778043,16.11189718
17/3/2021,14.184,50.8505,267.0285714,15.6320232
18/3/2021,18.61616667,64.10720238,55.51785714,15.21675787
19/3/2021,22.60700357,73.20664685,14.53389831,14.67976923
20/3/2021,29.68613174,88.196,269.5017857,12.97186949
21/3/2021,9.913470839,36.4644808,183.8847795,13.04753912
22/3/2021,14.19492696,49.91722444,183.8703242,15.2215457
23/3/2021,16.0269378,54.33375598,150.9501348,15.37071429
24/3/2021,20.9929559,69.38387366,81.55238095,16.06572243
25/3/2021,22.68216249,72.76391876,705.2352941,15.68643541
26/3/2021,23.54470238,75.11230952,640.2465582,14.8892268
27/3/2021,29.20339759,87.86333735,466.1893848,16.45808853
28/3/2021,42.22196429,117.6395833,78.90833333,16.9621097
29/3/2021,32.5677685,93.42015513,166.5369928,15.70365535
30/3/2021,18.93013126,65.37531026,166.8019093,18.3772093
31/3/2021,15.80906475,58.79681055,439.4618227,18.66711538
1/4/2021,22.3774851,72.68893921,579.9061697,17.93628483
2/4/2021,23.28106312,74.91780731,63.89700997,16.9027572
3/4/2021,34.23669145,99.70183395,282.5266419,17.69033457
4/4/2021,37.15585424,105.7603226,212.9522103,16.96676471
5/4/2021,41.66504762,116.321,179.5511905,17.37068627
6/4/2021,46.74854415,124.2175298,160.6443914,18.23642512
7/4/2021,36.96733015,105.10118,138.6436234,16.05580756
8/4/2021,38.46738975,109.5532181,137.681764,17.21489879
9/4/2021,33.84264916,98.34865155,177.3579952,16.90824257
10/4/2021,27.30337709,83.32674224,187.0572792,17.0467378
11/4/2021,22.22542857,72.03685714,329.1559524,17.80695652
12/4/2021,17.56041667,59.3622619,381.0738095,19.21142857
13/4/2021,16.78794048,59.4719881,348.3154762,18.46465517
14/4/2021,16.78466667,59.44994048,370.9833333,19.81486486
15/4/2021,20.54132743,68.56335019,298.1491783,19.25119048
16/4/2021,24.71484694,78.03219388,240.7772021,4.561968085
17/4/2021,26.78456522,81.88228261,382.5304878,10.93809783
18/4/2021,15.37196133,55.3194337,211.9263158,11.90417311
19/4/2021,19.73235595,67.05089629,26.54748603,11.31570093
20/4/2021,26.61536905,81.68615476,304.0707071,14.7093804
21/4/2021,24.03727599,76.22618877,126.8076464,13.95752688
22/4/2021,15.19772889,55.55248514,87.60879905,13.44165279
23/4/2021,18.05686905,61.00138095,73.76785714,13.2342381
24/4/2021,20.04339576,67.35426966,480.0847458,15.0906053
25/4/2021,16.04690476,58.52954762,573.1778043,16.11189718
26/4/2021,14.184,50.8505,267.0285714,15.6320232
27/4/2021,18.61616667,64.10720238,55.51785714,15.21675787
28/4/2021,22.60700357,73.20664685,14.53389831,14.67976923
29/4/2021,29.68613174,88.196,269.5017857,12.97186949
30/4/2021,9.913470839,36.4644808,183.8847795,13.04753912
1/5/2021,14.19492696,49.91722444,183.8703242,15.2215457
2/5/2021,16.0269378,54.33375598,150.9501348,15.37071429
3/5/2021,20.9929559,69.38387366,81.55238095,16.06572243
4/5/2021,22.68216249,72.76391876,705.2352941,15.68643541
5/5/2021,23.54470238,75.11230952,640.2465582,14.8892268
6/5/2021,29.20339759,87.86333735,466.1893848,16.45808853
7/5/2021,42.22196429,117.6395833,78.90833333,16.9621097
8/5/2021,32.5677685,93.42015513,166.5369928,15.70365535
9/5/2021,18.93013126,65.37531026,166.8019093,18.3772093
10/5/2021,15.80906475,58.79681055,439.4618227,18.66711538
11/5/2021,22.3774851,72.68893921,579.9061697,17.93628483
12/5/2021,23.28106312,74.91780731,63.89700997,16.9027572
13/5/2021,34.23669145,99.70183395,282.5266419,17.69033457
14/5/2021,37.15585424,105.7603226,212.9522103,16.96676471
15/5/2021,41.66504762,116.321,179.5511905,17.37068627
16/5/2021,46.74854415,124.2175298,160.6443914,18.23642512
17/5/2021,36.96733015,105.10118,138.6436234,16.05580756
18/5/2021,38.46738975,109.5532181,137.681764,17.21489879
19/5/2021,33.84264916,98.34865155,177.3579952,16.90824257
20/5/2021,27.30337709,83.32674224,187.0572792,17.0467378
21/5/2021,22.22542857,72.03685714,329.1559524,17.80695652
22/5/2021,17.56041667,59.3622619,381.0738095,19.21142857
23/5/2021,16.78794048,59.4719881,348.3154762,18.46465517
24/5/2021,16.78466667,59.44994048,370.9833333,19.81486486
25/5/2021,20.54132743,68.56335019,298.1491783,19.25119048
26/5/2021,24.71484694,78.03219388,240.7772021,4.561968085
27/5/2021,26.78456522,81.88228261,382.5304878,10.93809783
28/5/2021,15.37196133,55.3194337,211.9263158,11.90417311
29/5/2021,19.73235595,67.05089629,26.54748603,11.31570093
30/5/2021,26.61536905,81.68615476,304.0707071,14.7093804
31/5/2021,24.03727599,76.22618877,126.8076464,13.95752688
1/6/2021,15.19772889,55.55248514,87.60879905,13.44165279
2/6/2021,18.05686905,61.00138095,73.76785714,13.2342381
3/6/2021,20.04339576,67.35426966,480.0847458,15.0906053
4/6/2021,16.04690476,58.52954762,573.1778043,16.11189718
5/6/2021,14.184,50.8505,267.0285714,15.6320232
6/6/2021,18.61616667,64.10720238,55.51785714,15.21675787
7/6/2021,22.60700357,73.20664685,14.53389831,14.67976923
8/6/2021,29.68613174,88.196,269.5017857,12.97186949
9/6/2021,9.913470839,36.4644808,183.8847795,13.04753912
10/6/2021,14.19492696,49.91722444,183.8703242,15.2215457
11/6/2021,16.0269378,54.33375598,150.9501348,15.37071429
12/6/2021,20.9929559,69.38387366,81.55238095,16.06572243
13/6/2021,22.68216249,72.76391876,705.2352941,15.68643541
14/6/2021,23.54470238,75.11230952,640.2465582,14.8892268
15/6/2021,29.20339759,87.86333735,466.1893848,16.45808853
16/6/2021,42.22196429,117.6395833,78.90833333,16.9621097
17/6/2021,32.5677685,93.42015513,166.5369928,15.70365535
18/6/2021,18.93013126,65.37531026,166.8019093,18.3772093
19/6/2021,15.80906475,58.79681055,439.4618227,18.66711538
20/6/2021,22.3774851,72.68893921,579.9061697,17.93628483
21/6/2021,23.28106312,74.91780731,63.89700997,16.9027572
22/6/2021,34.23669145,99.70183395,282.5266419,17.69033457
23/6/2021,37.15585424,105.7603226,212.9522103,16.96676471
24/6/2021,41.66504762,116.321,179.5511905,17.37068627
25/6/2021,46.74854415,124.2175298,160.6443914,18.23642512
26/6/2021,36.96733015,105.10118,138.6436234,16.05580756
27/6/2021,38.46738975,109.5532181,137.681764,17.21489879
28/6/2021,33.84264916,98.34865155,177.3579952,16.90824257
29/6/2021,27.30337709,83.32674224,187.0572792,17.0467378
30/6/2021,22.22542857,72.03685714,329.1559524,17.80695652
1/7/2021,17.56041667,59.3622619,381.0738095,19.21142857
2/7/2021,16.78794048,59.4719881,348.3154762,18.46465517
3/7/2021,16.78466667,59.44994048,370.9833333,19.81486486
4/7/2021,20.54132743,68.56335019,298.1491783,19.25119048
